CampaignID|Campaign_name
20252134|
42493869|
55685471|
72719163|
29160099|
92421585|
46435276|
61586496|
15656930|
30936419|
41698234|
92299472|
57698709|
79396592|
66389995|
86852159|
08780817|
98152400|
86655495|
73690500|
72457469|
17317851|
60886132|
39419281|
99439674|
70416563|
12736283|
08142709|
52660091|
57364402|
20811594|
82543215|
43121301|
92477537|
19209701|
83447782|
03525920|
20563712|
15727369|
12838665|
90493623|
107637374|
87517736|
20096241|
12956669|
66741944|
04809301|
53539876|
68665582|
30547216|
16793139|
64563832|
28516244|
78099307|
94803455|
64108591|
23813138|
23280692|
56671975|
77723197|
01438478|
60859596|
99486860|
90886040|
78035343|
20185909|
36666569|
39480603|
75032117|
32658232|
32076928|
73350270|
09459043|
75983527|
42577788|
97382392|
47266303|
34423563|
13106551|
46289074|
82844427|
46184861|
27918490|
60501544|
68433004|
80533104|
104238532|
91633271|
84048877|
54333453|
14182003|
93651115|
20909388|
76051562|
77048088|
201296534|
98702323|
62824520|
84723533|
61389912|
39432913|
16884100|
85327610|
20328591|
77468028|
32170026|
89500201|
69290799|
82089481|
35782168|
18477706|
85571544|
65938915|
27222175|
92720500|
89944189|
95480196|
09249501|
58559659|
44088934|
90286479|
201463127|
37173692|
65783711|
50263348|
26749438|
84905770|
17281680|
51122921|
39495230|
67876816|
91480373|
09828555|
08268959|
27052746|
25651644|
39756300|
95989476|
85050516|
206286050|
26065501|
03200549|
70641008|
00803761|
74869686|
69580962|
49720999|
96799789|
06158072|
26017396|
69095733|
56385941|
24687192|
58117907|
53879671|
61330735|
78704691|
69155448|
65429574|
78179682|
76994666|
25283441|
53319592|
06198649|
52763785|
72366646|
98893576|
89652999|
74226363|
20336313|
09382179|
92217022|
44193125|
30449737|
05612722|
32605182|
206286128|
05519497|
58043106|
52948212|
67374135|
21390220|
75469324|
26047128|
36323627|
194827015|
29062957|
07473032|
24033004|
70815338|
12298201|
29958892|
22860532|
11214753|
44522333|
86435497|
27022279|
20159812|
60593313|
12461396|
62875108|
51009523|
98679459|
09250010|
201301698|
90649983|
39365415|
21522353|
16866195|
101274574|
85736660|
43558063|
94928708|
18054290|
00559997|
08148866|
74802264|
38580105|
103235227|
73322475|
19575962|
201328692|
99068624|
90055136|
97659964|
207181742|
49621441|
50506896|
86184604|
62769523|
71990438|
20437272|
16886853|
99167703|
42281779|
87090620|
34110714|
24360198|
44107498|
95834866|
34913899|
72514330|
02085198|
19511108|
88559072|
43777396|
57885056|
50598184|
58421248|
87808384|
68202129|
89154730|
28800232|
62653351|
13271165|
29753587|
58525664|
50375494|
11235576|
91597491|
99628803|
97064360|
49998110|
60789021|
00931288|
26240580|
69413911|
72674241|
72415222|
86207987|
96911094|
92772825|
33803632|
43487534|
02730567|
88223760|
76575958|
72575631|
30893774|
73816267|
72946497|
07851188|
201430464|
50305331|
89353745|
54288150|
67331250|
18438825|
81466871|
62688882|
20334922|
64884300|
99679179|
48601179|
17568277|
93961216|
43839244|
33321452|
97492706|
73839152|
24048662|
02446793|
09816079|
79911101|
54958577|
62322339|
25311095|
42703225|
201435554|
43503364|
04131446|
58746580|
79176248|
31013329|
21131400|
79935253|
15818870|
47271481|
35354469|
77689560|
87506241|
22853357|
21516118|
88875968|
98772876|
17562835|
45341273|
94596674|
28741452|
72920474|
04923089|
12738873|
31545053|
24276118|
97708128|
29768109|
58941624|
14226985|
74109860|
77593606|
61839534|
10760204|
30689051|
74915459|
49437935|
98119231|
39370994|
29389168|
71899519|
201445897|
68699967|
68085910|
94703721|
86064590|
35890778|
41229850|
70554334|
21219864|
20051805|
52229603|
02667997|
2|
50087439|
21414842|
47741007|
01511983|
62603316|
79730847|
09243933|
11667455|
25236543|
54400929|
51200287|
114030619|
35402955|
44618130|
97416652|
43131684|
02187136|
15925135|
39711368|
65555519|
70923330|
12696819|
50551362|
97478456|
20796567|
95567575|
204095098|
106304181|
80267007|
60114783|
60881455|
40347882|
70652597|
12910980|
201329672|
15131262|
55184314|
15056052|
20036178|
10175366|
42953031|
65273515|
90441454|
96920569|
80719255|
42361463|
19791687|
88235366|
42416500|
18577692|
29324837|
72721492|
06558681|
30528640|
70754123|
00893173|
97087022|
51775383|
96248223|
02509214|
11524284|
111637002|
70733438|
02802272|
21836847|
35896036|
94624429|
23848219|
72783543|
05564821|
64620529|
42968747|
51720032|
93440327|
56003694|
36969722|
97407787|
198874821|
26410685|
52447649|
79291639|
30580005|
42787158|
44531622|
49060502|
05777152|
71003982|
61953254|
33553431|
60197468|
91125153|
201455567|
38760111|
93528522|
74310829|
04257015|
46398599|
63078467|
50421017|
58448038|
90820918|
64655680|
57639071|
07207577|
52956807|
05951548|
46284943|
98967946|
66454784|
73258257|
82916925|
18154914|
174478271|
99142794|
34527168|
92750783|
47286230|
12557969|
62310349|
69894765|
44406466|
30448014|
104039020|
14848622|
76504107|
95617714|
29066628|
39214161|
77702144|
66029076|
80273058|
65548823|
06541195|
64335923|
01552940|
43810233|
13121779|
01332090|
25040010|
59983889|
77574577|
63282046|
05494682|
18417387|
57183705|
62123529|
26349015|
32245490|
70454148|
95451686|
06088273|
27965516|
89145036|
50495248|
39818703|
75895489|
10319096|
211321046|
90078075|
01632452|
39389047|
80315551|
56476716|
201298397|
29592948|
10950859|
46044283|
71230201|
53629118|
14371611|
35944203|
81083032|
01695435|
174478238|
43357860|
76101636|
76559963|
93750867|
44773078|
78400215|
22145894|
24780722|
00834588|
69016769|
08566502|
84065160|
03179146|
37166499|
35895255|
26544206|
11|
74072043|
78671522|
14809760|
73145823|
71122125|
35398357|
64937174|
98936189|
90733418|
94072425|
31140561|
25782350|
28263585|
89958663|
23710825|
48364543|
61939060|
68851799|
28278897|
03282751|
22937999|
16574861|
04626291|
82697209|
83442198|
95873843|
51917381|
201460890|
37331802|
24277007|
61932285|
73110523|
13058174|
69611128|
00839875|
35145602|
25428479|
51478098|
99517671|
76280798|
13130178|
13727139|
15381903|
58721299|
56919904|
78184000|
41041965|
64422526|
76046805|
94808091|
84565530|
98072070|
77659582|
39727222|
59746729|
75232107|
10756603|
67163187|
205874720|
76856338|
14436209|
35764559|
61621751|
06349275|
42474606|
14722114|
70155137|
30305360|
12628724|
24147831|
02493402|
71608494|
06851416|
78110486|
38115638|
82316496|
52472785|
13446780|
43934541|
40357644|
43059817|
40222825|
47393923|
96771071|
89395807|
83151618|
91483843|
16434760|
71725626|
53851227|
01270624|
38193623|
88724007|
68303194|
16743932|
24852419|
73445143|
36214541|
99921600|
40494533|
64486666|
57435200|
87222544|
96266625|
09788158|
98435725|
60778177|
07418510|
52762351|
19688615|
88054567|
37951293|
211325473|
24545669|
12707813|
3|
26588528|
61876249|
26362442|
31137038|
48020671|
92575475|
82934853|
88702582|
29864015|
88356602|
73472085|
07976801|
17411919|
81892852|
01986228|
55748672|
96940284|
24322650|
42276889|
112859620|
63861091|
37381476|
00184584|
57508492|
10059251|
97044071|
12078561|
49755461|
45509404|
07694308|
97087032|
87425621|
69596412|
49385826|
05024057|
16020008|
70481908|
45800107|
74178140|
89339759|
23531168|
62205240|
76719653|
92231869|
88746764|
08610777|
46271832|
00084731|
06388826|
75303740|
71253915|
60917932|
37003154|
96506292|
57857365|
13272426|
97071622|
50291085|
66518344|
19425102|
31245717|
09495894|
06078365|
34676068|
63507438|
55576462|
21018288|
70136131|
18685799|
81527938|
12071595|
70597508|
201455541|
29742527|
41020158|
09953571|
94961271|
40155494|
33131084|
22727528|
85320759|
39101586|
37365403|
96413013|
72098625|
86316121|
25245181|
32808137|
06426791|
81578072|
25479309|
68153966|
67812871|
43642565|
06517238|
57379595|
96257696|
03510068|
54454108|
99438078|
26894364|
87224932|
43841844|
40343673|
31858552|
47729635|
02931431|
62652176|
79877907|
39435959|
33151013|
85726266|
71555841|
09976140|
24446540|
72671849|
29426996|
82784170|
93740355|
50538036|
73630987|
73425480|
20571871|
99146308|
41365406|
57006774|
25849634|
68704920|
36798989|
75698772|
86608693|
64412312|
88859039|
28821532|
86555651|
70674396|
54020614|
66241492|
26674293|
97851062|
51476745|
69674446|
49752224|
05722831|
91775115|
39690608|
103780401|
45984814|
12772820|
87958093|
22508306|
46411407|
41139918|
73610076|
10738490|
45501990|
00682742|
33272526|
70786113|
64665267|
48210942|
90972680|
38013024|
26061929|
46633682|
37400313|
35262399|
95719007|
62932508|
56357928|
04733340|
37889705|
59929815|
77581116|
35990322|
97938851|
39798324|
64675187|
98538109|
87555618|
42970061|
71583204|
77815039|
97646691|
15260455|
31407560|
07434307|
84945427|
79623175|
86325447|
58081567|
92273139|
16612733|
26340546|
76316050|
52801386|
55756389|
03765649|
41108410|
69320979|
75678840|
201445922|
87642871|
53776889|
34979462|
74365825|
34925749|
67213554|
20190562|
66849185|
08348548|
01029045|
39360801|
02325089|
76173449|
03714454|
32160247|
30099890|
98723440|
34768119|
30416153|
201274344|
23542666|
39496637|
94795029|
94|
78548350|
65462618|
56221752|
63562058|
27374964|
61123458|
94572675|
76070661|
81178332|
63508429|
56555133|
68973500|
89043974|
44093656|
61371181|
93914528|
114188212|
56959773|
98044087|
81066193|
44950674|
53627515|
62985658|
44559863|
35621506|
55718615|
71331764|
10642039|
37816541|
05044489|
42980011|
72082624|
04980013|
14498917|
24686846|
36056472|
25752653|
97486354|
90054848|
93118901|
48538659|
00957917|
56452304|
76462369|
37330619|
56894697|
25117320|
62565488|
86832236|
25031643|
69840142|
36308512|
92503207|
69600590|
81587607|
27893870|
109103296|
19180764|
28072017|
98694234|
80398130|
55296306|
82411870|
98091307|
98584094|
70244742|
06696723|
75088666|
17066413|
21994409|
71296315|
15625277|
78735757|
88193955|
72589500|
44772537|
57487913|
91414599|
60725722|
78739620|
60577424|
47628485|
64125840|
57639895|
36089004|
92730556|
88569565|
76029718|
51087438|
201435553|
86852837|
14270000|
09293785|
20585447|
63786470|
10033155|
58616194|
40564109|
12612519|
00993774|
62333643|
50085920|
07247077|
71941551|
46926183|
17849257|
44754147|
32237743|
44244170|
98515351|
52281262|
48335282|
22476585|
53488005|
56637952|
18117778|
56375198|
67829275|
51507675|
31101182|
28980124|
91359718|
22633386|
58936618|
97874984|
25590113|
34476580|
28339902|
14665939|
02102513|
74750447|
35781862|
47887738|
08901025|
03648905|
25648516|
53311848|
65794353|
18206778|
83756915|
87393763|
53041703|
68864322|
05824522|
54062325|
18635418|
69157256|
80562118|
11884067|
83441397|
65583083|
09519553|
07680344|
73856411|
29300705|
00272057|
77847575|
27766695|
73478360|
03185394|
43647979|
50478065|
57209539|
91598767|
90160929|
61223119|
81819110|
91300410|
18887841|
92488427|
66478188|
33263864|
90652249|
71623776|
71124810|
49371094|
61332017|
44855216|
20638479|
101296534|
04304655|
04427006|
19253993|
14176129|
34425495|
45279943|
21820233|
68022392|
43465390|
56076516|
87819818|
87777739|
73783746|
60305671|
31740968|
18009296|
58877504|
80813428|
23608801|
83145326|
92993461|
35286376|
15376167|
53892625|
53901130|
64352188|
75161189|
23691182|
83829391|
44713808|
59616986|
43972687|
07277576|
45047699|
49201802|
09920593|
44172052|
20926710|
77603803|
26526240|
63023140|
79661627|
91195295|
26925550|
45377203|
11470006|
05609848|
41532613|
84660594|
15312974|
43374747|
61645472|
00080740|
27040176|
30109561|
45683666|
43778883|
10087168|
27835515|
83718975|
63465439|
17498911|
39046253|
11471391|
03194759|
78363028|
83117422|
02986116|
27008361|
95798076|
18484017|
32071898|
05011506|
211304354|
78476739|
77354829|
86810937|
05024689|
96510403|
57098807|
36701418|
82665609|
98980221|
04214708|
98258433|
93784063|
48015820|
55703085|
14420316|
56691417|
51590711|
69388084|
02039773|
70886120|
56373972|
36471465|
66312988|
01230557|
72620762|
43436316|
23574400|
56113278|
81090130|
65153424|
07149735|
26462361|
45279553|
89207188|
76220578|
79925168|
204268645|
75341351|
50070772|
95630427|
27142744|
86622294|
73687629|
26905204|
80636831|
52510025|
19643374|
89602448|
03989065|
52620429|
61282016|
77902626|
78578147|
66269458|
76726084|
51202423|
50155132|
45887716|
21747266|
79717479|
59425951|
87262999|
57402475|
22450533|
68087472|
60945358|
47626772|
75918999|
83650173|
54044195|
11261959|
27525116|
86490550|
72169222|
81690931|
35114875|
12876781|
95683046|
62300321|
73233571|
64388102|
69474541|
82983326|
61956116|
14239703|
54964101|
80438361|
71067881|
25806988|
59211540|
55654571|
57878435|
25909448|
28167949|
44730057|
31064168|
94491934|
58596760|
46368827|
86127696|
25126221|
36761276|
62730464|
72110035|
78951254|
78041038|
62297587|
09447180|
46230523|
39378106|
93231175|
62245129|
201455660|
24438194|
54901312|
36914814|
207637354|
05859337|
97085413|
93327907|
81574716|
57608136|
28370509|
87892647|
01094435|
32278449|
49289617|
37840447|
08194247|
46113061|
07626575|
78673414|
70497145|
03526257|
38648760|
76101273|
37206248|
86923413|
44235916|
30000651|
27821912|
32503143|
89072943|
21842744|
75530291|
95507628|
209531852|
94460650|
48633933|
31437385|
58147413|
77704692|
84149771|
54910840|
87237915|
56642336|
12718272|
71845888|
70858264|
42831806|
54715724|
88373103|
93688411|
61035635|
75374950|
84801331|
13644525|
200907421|
85335628|
21506499|
60766931|
30501428|
05908938|
26213243|
45431690|
70806926|
98738411|
51645456|
10880306|
25364655|
72759853|
25580053|
66717511|
08650377|
90886803|
27328742|
24218786|
42194736|
31410786|
71649031|
40821577|
79404185|
44937057|
57052819|
38387226|
55588235|
26953137|
32568744|
10699578|
56021663|
83113935|
90329417|
06830085|
81776917|
80025829|
41396120|
10121924|
20113658|
171990462|
09241048|
63804171|
90136745|
76587764|
46629883|
96419767|
36146928|
82155098|
75600669|
35895597|
63672217|
36770828|
59393393|
04371757|
88208826|
73728898|
34050989|
47569037|
45510177|
21310392|
82773927|
43740813|
47246810|
71727569|
60988123|
18269405|
56036755|
62184644|
38447462|
94610149|
87123956|
17870109|
69443087|
16105389|
43898771|
33592978|
25660391|
51927294|
59792946|
24760068|
39250194|
83467630|
85122849|
98708893|
00069816|
46457077|
66792556|
58785952|
22150275|
69152909|
22237975|
68970933|
01877992|
40336576|
38291642|
76745227|
99381191|
89917838|
43948135|
21334279|
05075180|
24855005|
84188790|
15009815|
81430756|
81124406|
90887301|
52112602|
98510262|
45910692|
60448336|
28853180|
49369782|
23561318|
10800225|
62844016|
69078240|
89389020|
93830913|
61349595|
86809607|
94704295|
58986962|
84425846|
98174597|
20847752|
32829089|
43740411|
37812883|
16830771|
28734882|
33933777|
93881405|
68054392|
44592897|
12671904|
06709333|
91554437|
14365346|
35514620|
35044602|
44132965|
88849336|
42680620|
95284625|
32578866|
17427569|
47502239|
78991530|
01209713|
01157873|
70674613|
39483517|
34480881|
05901473|
76860731|
18326921|
75380295|
05417145|
02007486|
24507750|
59673270|
04275969|
54799053|
75588521|
25892793|
78742518|
95920914|
97533216|
85085287|
49009661|
82472129|
14568529|
61124788|
38934014|
03695786|
95441363|
24886415|
79586688|
58354016|
39463255|
06367362|
30495490|
00389162|
59307144|
28086547|
17145634|
9452715|
05790400|
45534588|
93207801|
51642825|
67249151|
16002141|
76903405|
53818781|
82315739|
64271687|
46589252|
42561688|
07175292|
40100297|
05430873|
98069127|
66551222|
98155328|
10252876|
38852802|
58677304|
10424321|
40509527|
12706377|
38095154|
41965555|
40582722|
05374852|
05321929|
11279547|
01447228|
79300301|
15242294|
75576132|
22110437|
64382111|
81004323|
62948103|
08856824|
10408490|
67598338|
75011226|
68585204|
25593930|
10625245|
48845762|
67611162|
95957845|
79539494|
68164435|
76711628|
15629005|
11414284|
77303700|
19530657|
23893408|
26728067|
67476539|
75512309|
99160627|
54985265|
04109994|
90806867|
67961957|
22707427|
71840275|
55060041|
80565906|
26047906|
48857088|
98695523|
02328448|
64356483|
44434359|
43100367|
56344336|
25165771|
68360937|
53067735|
31520806|
48008901|
14993228|
39825194|
06133687|
60445280|
63250780|
78429060|
23739440|
13211998|
37634834|
61959068|
200822707|
19841506|
84994309|
00544259|
22236316|
54344211|
44779893|
54837598|
63836654|
20494854|
91493422|
61721578|
14329033|
59170941|
38463069|
46938394|
51159473|
64751069|
31581501|
23213401|
43833253|
27021295|
68170650|
00377551|
78181384|
85973265|
11649212|
22437955|
98271653|
00685974|
91485017|
17254536|
64480793|
80086882|
52278569|
11152519|
90664523|
51557093|
17449240|
43477847|
00492224|
88947727|
75340428|
42432438|
57414516|
58094228|
80060948|
55511829|
90857851|
76141422|
10878921|
79319141|
45091710|
56667368|
77376901|
11413842|
87971079|
87800121|
59582246|
49202908|
13383578|
86653533|
86110379|
08401589|
49453213|
40249398|
46713983|
12098648|
03552395|
92023538|
61141872|
21713866|
30675352|
84604691|
32970289|
84572115|
60958827|
79877175|
90342630|
40348904|
13167544|
49474038|
94868499|
73041252|
05870134|
20848920|
110308259|
08917912|
55811544|
84613042|
17490770|
55682633|
77504286|
85272754|
40535457|
52893391|
33816499|
34125158|
55324546|
35462520|
14683716|
77017611|
38964168|
84267866|
21687348|
49026135|
40025485|
65035455|
14180821|
04183904|
68036132|
76290864|
78290158|
97331937|
67838412|
201017878|
61133801|
77191806|
79294442|
88961064|
10946904|
16109937|
64264667|
59756354|
40679053|
87672449|
52560192|
58963292|
21028046|
49577220|
19409351|
96277867|
90250744|
19523038|
18738187|
06762047|
98431056|
49864587|
20234301|
30061351|
19584530|
31226672|
56804434|
43309092|
01456600|
79922825|
62952003|
24761433|
55360511|
82865434|
62843478|
87479990|
36017683|
101296647|
51838324|
42381375|
03694711|
21338203|
78834559|
60294166|
65640799|
70059445|
24565625|
97791356|
09561452|
96117399|
64259323|
30917752|
78588261|
01675182|
84836687|
38854260|
26995701|
95547301|
80439985|
97640914|
111999986|y_mk-feed_category-oborudovanie-6-10kv_tver
16695936|
89100238|
77989457|
15540375|
17192359|
78609715|
81861823|
32527434|
43908690|
43352755|
47187030|
75136914|
10760730|
05231565|
59968082|
00498115|
99010366|
89952012|
98522373|
47802377|
46455524|
81218392|
71244049|
28401982|
52236562|
11511469|
25031322|
31163374|
87026819|
04705887|
34559824|
04434614|
20067291|
66602302|
23391041|
79201669|
49432689|
52539858|
32081492|
84858875|
26486611|
33797426|
49606574|
53427774|
88248210|
44510805|
55210602|
53215834|
44830045|
09185324|
25354125|
43571626|
25376846|
85649140|
16489974|
06019749|
99983925|
90076225|
80639646|
41713965|
55164477|
55547415|
15809208|
44567884|
44485374|
30876641|
66262944|
79703504|
18448322|
95115501|
64449784|
56897457|
66197033|
30657830|
66451329|
64897954|
61746226|
91755581|
95623773|
06402319|
36635809|
53753117|
66198142|
58809429|
34692961|
54526099|
81741484|
51470578|
20690806|
70247005|
82304757|
66109096|
94216077|
12568577|
80628694|
43074717|
25027331|
12420419|
72853871|
22662478|
84001005|
25988049|
39430444|
70983131|
40967471|
39386883|
10937357|
45826619|
27675058|
50053668|
30872639|
15387014|
38476907|
38929521|
01384351|
41734128|
88085262|
53363726|
66094045|
15154859|
45754137|
48247830|
83495014|
13084602|
48191402|
31043153|
72849863|
11017187|
77011149|
72104039|
10518660|
93844789|
01279665|
35396295|
70383344|
60634607|
75887931|
41436306|
33553653|
92423331|
03933981|
52804327|
20805844|
01641119|
22054825|
79360640|
26970290|
13802562|
196809498|
55292422|
90768708|
34175181|
79357779|
21603758|
44155701|
58306568|
91700012|
28086074|
95029708|
39097303|
33858263|
54753209|
14291845|
81534618|
37199776|
87512316|
74402552|
33236436|
46686326|
84016428|
16672386|
42928162|
54302557|
42013479|
26364477|
81342764|
75065665|
36190050|
36948354|
77973878|
64125399|
42448178|
00750500|
57091925|
76695917|
76301281|
04923403|
36128951|
66130139|
77246679|
49103054|
79502550|
43114008|
93577264|
27623658|
88415182|
30715263|
72638572|
93478318|
63669280|
17138281|
92253666|
05189364|
25006741|
12813682|
24133576|
71413272|
84320283|
83275822|
37976201|
31740140|
19489015|
85170949|
26160640|
35855709|
53169248|
90269448|
94161124|
74015283|
65665827|
07867836|
32117181|
38617316|
96235830|
24621929|
29922829|
25679775|
37101698|
63034388|
23079123|
83087684|
59460186|
65375460|
51379168|
92004130|
51141393|
96924083|
98134145|
50201018|
27497467|
55159926|
60124871|
02166541|
85570198|
41336754|
40175499|
84209324|
210850970|
76784291|
90766745|
74364637|
16954907|
86521449|
68934008|
95690848|
22821108|
40895612|
18046776|
93720935|
08116149|
40238548|
77465065|
50468341|
95561484|
49504641|
97658936|
53563543|
82455275|
84748081|
37877703|
24069213|
56364004|
16871747|
45159025|
79170006|
92985130|
11199842|
83596240|
21484922|
08386562|
51227215|
33106620|
21594848|
28563478|
40140836|
28082234|
34311274|
93515954|
28352557|
62461947|
75974067|
40970477|
69965907|
37448872|
44680159|
83881568|
36791739|
26960972|
68957512|
71507374|
03171517|
37192886|
34866732|
70056855|
88020201|
72827905|
78331847|
65368525|
95637617|
13047459|
65603173|
26107205|
16169817|
97578039|
97963991|
84919443|
45028285|
88393282|
73740322|
10288027|
32935447|
89460435|
84988885|
12944148|
22359449|
13561908|
99509177|
82801318|
93327237|
77595504|
23313715|
77965448|
72076748|
94973444|
13068790|
09097848|
50149069|
82653256|
59957178|
98012190|
11400797|
22818739|
26153521|
59929195|
48681785|
24724750|
32594403|
51134294|
18425389|
60947896|
22593476|
05568221|
17144987|
18046442|
27536336|
37820559|
32131200|
43754167|
62950079|
42867656|
201018298|
81760667|
91077896|
53879681|
92691171|
57723802|
90869345|
66108849|
22670662|
25639981|
77628125|
65109611|
90933754|
52488524|
87384651|
86475812|
85677580|
76632828|
90390314|
10927505|
211999986|
04841660|
38145651|
65576407|
63291057|
29362277|
09438584|
58832033|
87841154|
06438575|
96723934|
01130548|
34902057|
98225550|
84201839|
10802946|
66727112|
75039320|
101081644|
92644837|
88439455|
05990198|
73273755|
86052487|
31916902|
53387180|
22415819|
77483974|
65145610|
41267329|
27274282|
04413302|
04646834|
92096368|
23320598|
41191192|
87302263|
97825909|
30682735|
27155515|
32467023|
65000934|
94519627|
91216480|
70244140|
70262149|
93559636|
16568172|
08963871|
13337422|
33934213|
01443167|
93362230|
91159026|
08467654|
59066763|
39800608|
14942784|
15787023|
12677228|
99789368|
35282420|
06792435|
66530930|
46930537|
92149051|
90769443|
71954488|
59978564|
68620544|
92124709|
32224233|
63182302|
78978589|
200816339|
29882480|
06125807|
74943593|
75210731|
72144374|
20853523|
47401793|
77219721|
71897353|
20811235|
15370462|
59434736|
62176413|
16026612|
45427801|
21418714|
01212811|
74759141|
54352143|
05558105|
18584696|
61533088|
79113542|
79217490|
53605873|
13735468|
34510277|
58916269|
22833071|
19480709|
98265898|
38849850|
47058418|
75542608|
20191966|
21475840|
19591488|
09614355|
68793156|
86456918|
67375088|
79617291|
47812562|
65643863|
19031328|
68821975|
44460270|
75949405|
27960546|
71490654|
98709916|
89925226|
79475351|
45347495|
43104902|
37524841|
66352322|
53793748|
42090513|
14112112|
58989325|
03024559|
67687962|
31140750|
55489701|
65304487|
58185231|
66425718|
62821710|
68009130|
59929581|
44899975|
32543920|
66531635|
45352493|
89525535|
72246543|
40585036|
21886359|
41544101|
17141061|
91854021|
86291310|
58128033|
21644701|
212753493|
95065387|
53767080|
57527720|
60468103|
48996148|
09276403|
48875784|
45175469|
22438873|
05005693|
50137599|
86667637|
89048743|
03898464|
86552655|
53896078|
35161403|
69118418|
67770165|
31510609|
58822129|
48874849|
06499135|
61780847|
05994451|
81139983|
77653019|
35658336|
74304305|
06876735|
200821799|
56998058|
95089055|
72515413|
42135497|
76208443|
65220820|
39312325|
36798475|
77904839|
08616339|
57809910|
26534955|
83021013|
32908715|
20370372|
54153012|
33858602|
27773426|
90085463|
85400351|
76044306|
87692094|
54090698|
87163736|
10941682|
99837566|
24347450|
69029122|
69299834|
71989678|
02487205|
14440083|
89346762|
32135595|
24290712|
78124042|
70733488|
09305773|
45405969|
28712198|
14948940|
35545959|
66627558|
83864908|
69001631|
01479581|
02363506|
37332706|
43854687|
65274973|
66811946|
61942421|
70736747|
75046648|
34797644|
97019943|
90049312|
50164672|
95908041|
04694831|
57543002|
62328883|
78707784|
00982165|
25775491|
42417439|
26628322|
53801147|
05841714|
54271228|
80581393|
99762405|
76580501|
80239611|
29269584|
61138880|
97874902|
43463860|
95712329|
78177814|
59255930|
10979562|
47776245|
53736845|
59608374|
46237329|
98785445|
43727341|
13927440|
93152250|
51769379|
48732822|
49450672|
33150465|
64548604|
95217133|
96485139|
211303830|
84003030|
98021914|
02802376|
04220056|
52600071|
82740157|
49889716|
79703658|
48910446|
37248014|
43017059|
04823314|
32345173|
61742096|
94295218|
49132690|
09802768|
20250602|
90464733|
92732879|
41652630|
43063002|
74229412|
18340569|
98300508|
42389569|
58864298|
64114777|
24114957|
21093421|
29447612|
38630312|
114190358|
69322814|
67376310|
83327878|
60584230|
78100616|
08166913|
99412754|
00690801|
77156727|
63659161|
17957418|
20879271|
90264514|
42977005|
40634115|
87466184|
21994327|
10095264|
95292737|
62288265|
36288664|
47095543|
53492135|
52034124|
88166700|
39396954|
59885084|
17026069|
99361462|
41213822|
24018201|
98934194|
46966359|
35092224|
36874461|
30033480|
63259237|
70882631|
24698132|
31215241|
84247814|
14323746|
41826603|
91861308|
68201646|
72540200|
41360032|
89116865|
79099178|
62497995|
24526614|
04268797|
55170714|
77091546|
48692432|
62485368|
03718392|
17167239|
81490930|
27621867|
21625309|
18913288|
69252691|
01917366|
17256627|
55035113|
83750590|
39275032|
45764003|
76405091|
05892025|
84973916|
81705946|
98948939|
05465257|
61359295|
95396389|
45133427|
34320935|
14212995|
52749744|
28794197|
75483627|
18408983|
71770858|
94482540|
12589725|
86548522|
56165379|
91413840|
12681763|
42916908|
64388334|
65589365|
16098342|
18065960|
75113297|
74023185|
45571836|
98307652|
35060605|
96332700|
60217471|
91982306|
66912569|
21085423|
05369387|
31332926|
57730142|
59104947|
01156365|
65421502|
78338509|
15912801|
76659851|
20536227|
18678347|
99744085|
16323395|
54630515|
81086210|
28593877|
80188312|
31436438|
98752897|
42547092|
83912497|
63090043|
93642832|
04190884|
07530954|
96870926|
30708090|
00522525|
46599297|
85068379|
31993184|
52079871|
16936471|
39595283|
77784430|
80906293|
32480301|
13655094|
02991659|
79225740|
99073269|
82417259|
70462482|
82291046|
78043539|
